Ê—“‘,«Ã „«⁄Ì,«œ» Ê Â‰—,”Ì«”Ì,«ﬁ ’«œ
0,1,0,0,0
0,0,0,0,6
0,0,1,0,0
0,1,0,0,0
0,1,0,0,1
7,0,2,0,0
0,1,0,0,0
1,1,0,0,0
0,0,0,1,0
104,45,9,72,21
0,1,0,0,0
4,13,2,2,0
5,8,3,1,0
0,1,0,0,0
0,0,1,0,0
0,0,1,0,0
0,1,0,0,0
0,2,1,0,0
0,2,0,0,0
4,0,0,0,0
0,1,0,0,0
0,2,0,2,6
1,0,0,0,0
0,1,0,0,0
0,0,0,1,0
1,0,3,0,0
0,3,0,2,1
1,0,0,0,0
0,0,0,1,0
0,1,0,0,0
0,0,0,1,0
0,0,1,0,0
1,0,0,0,0
1,0,0,0,0
0,6,2,3,0
24,22,7,30,39
0,0,0,2,0
1,0,0,0,0
0,0,0,2,0
0,0,1,0,0
0,1,0,0,0
0,0,0,2,3
0,0,1,0,0
1,1,0,0,0
0,1,2,0,0
0,3,1,0,0
0,0,1,0,0
0,0,0,1,0
0,0,1,0,0
0,0,1,3,3
0,4,4,12,1
0,3,0,1,0
0,0,3,0,0
0,3,0,10,9
0,0,2,0,0
0,0,0,3,0
0,0,29,0,0
0,2,0,0,1
0,11,1,3,35
0,3,0,0,0
0,1,0,0,1
1,0,1,0,0
0,0,1,0,0
3,0,1,0,0
0,1,0,0,0
0,0,0,1,0
0,0,0,1,0
0,1,0,0,0
0,0,0,1,0
5,2,15,6,1
0,1,0,0,0
1,0,0,0,0
2,6,0,0,1
0,0,0,1,0
0,0,0,2,0
0,1,0,0,3
18,95,3,8,2
1,4,2,1,42
1,0,0,1,1
1,0,0,0,0
1,0,0,0,0
4,10,2,2,2
0,0,0,0,1
1,0,0,0,0
0,0,1,0,0
1,0,0,0,0
0,0,0,1,0
2,0,0,0,0
0,10,0,107,0
0,0,0,1,0
0,0,1,0,0
6,7,8,8,0
0,2,0,1,3
0,0,1,0,0
1,0,0,3,0
0,0,0,0,11
4,6,3,6,6
45,7,7,2,6
0,1,0,0,0
0,1,2,2,1
1,1,0,0,0
1,1,0,0,0
0,1,3,1,0
0,0,1,1,1
0,0,0,1,0
0,1,1,0,2
1,3,7,1,0
0,1,0,0,0
2,3,0,1,0
0,0,1,0,0
0,1,0,0,0
0,1,0,0,0
0,1,0,0,0
0,1,0,0,0
0,0,0,0,1
1,0,0,0,0
0,1,0,0,0
0,1,0,0,0
0,0,1,0,0
1,4,2,7,8
0,0,0,0,1
1,3,1,1,0
0,0,1,0,0
0,1,0,0,0
1,0,0,0,0
2,5,2,15,5
0,1,0,0,0
1,0,0,0,0
0,0,1,0,0
132,131,47,69,95
10,0,0,0,0
0,0,0,0,4
0,3,0,0,0
0,0,0,1,0
0,1,0,0,0
20,72,32,47,174
0,1,1,0,0
0,2,4,1,0
1,10,1,5,17
0,3,0,0,0
1,0,0,0,0
1,0,0,0,0
0,0,0,0,1
0,0,0,0,1
0,1,0,0,0
0,0,2,0,0
3,6,4,0,5
0,0,1,0,0
114,75,29,111,54
0,0,0,3,0
0,0,0,1,0
0,1,0,0,0
0,0,0,0,1
3,0,0,0,0
0,1,0,1,0
1,0,1,0,0
1,2,0,2,4
0,0,0,2,0
0,1,0,0,0
0,1,0,0,0
0,1,0,0,0
0,0,0,1,0
0,0,0,2,0
31,122,53,13,0
0,1,0,0,0
2,2,0,2,0
0,1,0,0,0
0,3,0,4,0
2,0,1,0,1
1,0,0,0,0
0,1,0,0,0
0,1,0,0,0
0,0,0,1,0
0,0,0,1,0
12,8,17,9,0
5,3,3,1,1
0,0,2,0,0
0,8,0,0,0
0,0,1,0,0
0,0,0,1,0
0,0,0,0,1
0,0,0,1,0
1,0,0,0,0
0,2,1,0,0
0,1,0,9,1
0,0,0,0,1
4,0,0,0,0
1,0,0,0,0
0,0,1,0,0
0,1,0,0,0
2,34,6,13,5
0,1,0,0,0
0,0,1,0,0
1,0,0,0,0
0,0,0,1,0
0,0,0,4,0
0,1,0,0,0
1,0,0,0,0
0,0,1,1,0
0,0,0,1,0
0,0,3,0,0
1,13,0,2,0
0,1,0,1,1
1,5,2,8,0
0,0,1,0,0
1,0,0,0,0
0,1,0,0,0
0,0,1,0,0
5,0,0,0,0
1,0,0,0,0
1,0,0,0,0
0,0,0,1,0
0,1,1,6,1
1,0,0,0,0
1,0,1,1,0
0,4,0,3,0
0,1,0,0,0
0,1,0,0,0
14,60,14,34,7
13,0,0,0,0
0,0,0,1,0
0,0,0,2,0
0,1,0,0,1
0,0,0,1,0
2,1,0,0,0
0,0,0,1,0
0,4,0,0,0
0,0,0,1,0
0,1,0,0,0
2,1,1,2,2
0,0,0,0,1
1,0,2,1,0
1,2,0,1,1
1,11,5,0,0
0,2,1,0,0
0,0,0,1,0
6,7,2,6,4
7,0,0,0,0
0,0,0,1,0
6,0,0,0,0
0,0,0,3,0
0,1,0,0,0
0,3,0,1,0
0,0,0,1,0
1,11,0,59,14
0,0,0,1,0
0,1,0,0,0
0,0,2,0,0
0,0,1,1,0
452,644,272,403,233
0,0,3,1,2
0,7,4,1,0
213,48,9,67,16
1,22,1,2,2
0,1,0,0,2
2255,2367,965,1407,643
0,8,3,0,1
2,0,0,0,0
3,0,0,0,0
0,0,0,0,1
0,13,0,2,0
1,30,165,39,3
0,1,0,0,2
0,2,0,0,0
1,0,0,0,0
113,218,62,125,148
16,1,5,5,1
0,1,0,0,0
0,0,0,1,0
0,0,1,0,0
0,0,0,1,0
0,15,0,5,0
19,13,3,44,8
2,3,0,14,1
2,0,0,0,0
0,1,1,1,0
0,3,1,0,0
0,3,0,0,0
0,2,2,2,1
0,0,1,0,0
0,0,0,1,0
0,0,0,1,0
0,0,1,0,0
0,0,0,1,0
7,0,1,1,0
0,4,3,14,194
0,1,0,0,0
2,0,0,0,0
0,0,0,2,0
0,2,0,0,0
31,22,2,8,0
0,1,0,0,0
0,0,0,2,0
0,0,0,1,1
2,0,0,0,0
0,0,0,1,0
17,3,19,7,5
0,1,0,0,0
0,0,0,4,0
0,2,0,0,0
0,0,1,0,0
0,1,0,0,0
0,0,0,1,0
0,0,0,2,0
0,0,0,1,0
17,56,17,15,14
0,1,0,0,0
0,0,1,0,0
1,0,0,0,0
1,0,0,0,0
0,1,0,1,0
0,1,0,1,0
0,0,1,0,0
0,0,0,3,0
0,1,0,0,0
1,0,0,0,0
1,0,0,0,0
0,0,1,0,0
0,0,0,1,1
1,0,0,0,0
0,0,1,0,0
90,265,21,1394,232
0,0,2,0,0
15,13,2,6,0
0,0,1,0,0
0,5,0,0,1
0,0,0,1,0
0,1,0,0,0
4,2,0,4,2
0,0,0,1,0
0,0,0,1,0
0,1,0,0,0
0,1,0,0,0
0,0,1,0,0
13,0,0,0,0
1,0,0,1,1
0,0,0,2,0
0,1,0,0,0
2,5,0,0,1
1,10,0,2,4
0,0,0,0,2
0,0,0,3,0
0,1,0,0,0
0,1,0,0,0
0,0,1,0,0
0,1,0,1,0
0,1,1,0,0
1,0,4,0,0
0,0,2,0,0
0,0,0,1,0
0,1,2,0,0
0,0,1,0,0
1,0,0,0,0
0,0,0,1,0
0,0,3,0,0
0,0,1,0,0
0,0,0,0,4
0,42,1,0,2
0,0,0,1,0
0,1,0,0,0
0,0,0,1,0
0,0,0,1,0
0,0,1,0,0
0,0,1,0,0
2,67,8,107,81
2,4,0,0,1
0,1,0,0,0
1,0,0,0,8
1,0,0,0,0
1,0,0,0,0
4,27,1,5,14
0,0,1,0,0
1,57,1,6,0
1,0,0,0,0
116,480,92,431,491
0,0,0,0,1
0,1,0,0,3
0,2,0,1,0
5,12,9,2,2
2,2,0,1,0
0,1,0,0,0
2,0,0,0,0
1,2,0,10,33
0,0,0,0,1
1,0,0,0,0
0,0,1,3,2
1,0,0,0,0
1,4,1,2,1
0,1,0,0,0
11,5,0,0,0
0,0,1,0,0
0,1,0,0,0
0,0,0,1,0
6,0,1,0,0
0,0,0,1,0
0,0,1,0,0
15,2,0,0,0
3,20,1,3,1
0,1,0,0,0
0,7,1,0,0
0,1,0,0,0
0,1,0,0,0
0,0,1,0,0
119,105,3,27,20
11,1,0,0,0
0,0,0,1,0
0,0,1,0,0
0,0,2,0,0
0,0,0,1,0
0,0,1,0,0
1,5,0,1,1
3,13,2,5,8
0,13,5,0,0
1,0,0,0,0
0,0,0,1,0
0,1,0,2,0
0,1,0,0,0
8,10,5,34,2
11,0,1,0,0
0,1,0,0,0
0,0,1,0,0
0,1,0,0,0
0,1,0,0,0
3,0,0,0,0
1,1,0,1,1
0,5,0,14,0
2,0,0,0,0
1,0,0,0,0
0,0,0,1,0
0,2,0,0,0
0,1,7,0,0
0,0,1,0,0
0,1,0,0,0
2,5,5,1,1
0,0,0,0,1
0,0,1,0,0
0,1,0,0,0
0,0,1,0,0
0,0,0,0,1
11,119,163,39,15
0,1,0,0,0
1,0,0,0,0
0,1,0,2,0
0,0,1,0,1
76,80,0,15,6
1,0,0,4,1
0,0,0,1,0
0,0,0,0,1
3,12,8,1,0
1,0,0,0,0
1,0,0,0,0
0,1,0,0,0
1,0,0,0,0
20,31,80,39,5
0,0,0,1,0
5,7,1,7,10
0,0,0,0,1
77,103,75,58,592
0,2,1,0,0
0,0,0,1,1
0,1,0,0,0
0,1,0,0,0
0,1,0,4,6
0,1,0,0,0
0,1,0,0,0
0,0,3,0,0
0,0,0,0,3
0,1,0,0,0
26,6,3,0,1
0,0,1,4,0
0,1,0,0,0
0,0,0,1,0
2,55,3,14,94
0,0,0,1,0
0,0,0,0,1
0,9,0,109,0
0,0,0,1,0
0,1,0,0,0
0,0,0,0,1
1,0,0,0,0
0,0,0,1,0
0,1,0,0,0
0,0,1,0,0
0,0,1,0,0
1,4,1,0,2
0,1,0,0,0
0,1,0,0,0
0,1,0,0,0
0,0,0,2,0
1,0,0,0,0
1,1,0,2,0
0,1,0,0,0
1,2,0,0,0
72,138,30,70,34
0,0,0,5,12
44,128,17,58,29
0,0,0,2,0
8,0,1,3,0
0,0,1,0,0
0,79,1,46,0
0,1,0,0,0
0,1,0,0,0
0,1,0,0,0
0,7,3,0,0
0,0,0,1,1
0,0,1,0,0
0,1,0,0,0
33,0,0,0,0
0,0,0,0,1
0,1,0,0,0
0,2,0,0,0
3,14,1,1,1
0,0,1,0,0
0,1,0,0,0
0,0,1,0,2
4,81,6,65,96
1,0,0,0,0
1,0,17,0,0
0,0,0,1,0
0,0,0,0,1
1,0,0,0,0
1,0,1,0,0
1,0,0,0,0
0,0,1,0,0
0,0,1,0,0
3,1,0,0,0
0,0,0,1,0
0,0,1,0,0
0,1,0,0,0
4,43,40,49,8
0,5,0,4,1
0,1,5,1,0
3,21,1,0,0
5,19,5,4,1
83,344,40,480,26
1,0,0,0,0
0,0,0,0,3
0,0,2,0,0
1,0,0,0,0
0,0,0,1,0
0,0,1,0,0
0,1,0,1,0
0,1,0,0,0
2,2,1,0,1
0,1,0,0,0
1,0,0,0,0
0,1,2,13,1
2,5,0,2,0
2,55,10,39,3
0,0,0,1,0
0,0,5,0,0
2,0,0,20,0
0,0,1,0,0
18,35,12,32,3
0,0,0,0,1
1,0,0,0,0
0,0,0,1,0
0,1,0,0,0
0,0,1,0,0
0,1,0,2,0
1,0,0,0,0
0,0,1,0,0
0,1,0,0,1
0,0,0,1,0
0,7,0,4,4
23,1,6,3,3
0,2,1,0,0
1,0,0,0,0
1,0,0,0,0
0,0,0,1,0
0,0,0,2,0
0,1,0,0,0
36,1,7,0,0
0,0,0,0,1
0,2,0,0,0
124,14,17,6,1
1,1,0,1,0
0,2,0,0,0
0,0,0,1,0
0,0,1,0,0
4,0,1,1,0
0,1,0,0,0
0,0,0,0,1
0,1,0,0,0
0,0,1,0,0
1,0,0,0,0
3,7,2,11,1
0,0,0,1,0
0,2,3,0,0
5,1,0,0,1
0,1,0,0,12
0,3,0,0,0
2,0,0,0,0
0,0,0,1,1
0,0,0,1,0
0,0,1,0,0
0,0,0,0,2
0,0,0,1,0
0,0,0,1,0
2,36,2,6,7
0,1,0,0,0
0,13,3,1,9
3,0,0,0,0
0,0,0,1,0
1,0,0,0,0
0,1,0,0,0
0,0,0,1,0
0,1,0,0,0
0,0,0,4,53
1,0,2,2,0
0,0,0,2,0
4,13,13,10,1
14,4,12,9,1
0,0,0,0,1
0,0,1,0,0
0,0,0,1,0
0,0,0,1,1
7,56,15,37,33
0,0,1,0,0
0,0,2,0,0
0,1,0,0,0
0,0,0,1,0
4,0,0,0,0
0,2,1,2,0
0,1,1,0,0
5,2,3,7,0
0,0,1,0,0
0,0,1,0,0
0,1,0,0,0
0,1,0,0,0
0,0,0,1,0
0,486,3,53,1
0,0,1,0,0
3,31,8,168,21
2,1,0,1,0
0,0,0,1,0
0,2,4,0,0
4,17,13,11,1
0,1,0,1,0
0,1,0,0,0
2,0,0,0,0
1,0,0,0,0
2,2,0,2,4
0,0,1,0,0
0,1,0,0,0
32,49,15,21,3
1,1,3,0,1
0,1,0,0,0
5,2,3,4,4
3,1,0,0,0
0,1,0,0,0
0,0,0,0,1
0,0,0,1,0
0,0,1,0,0
0,1,0,0,0
1,0,0,0,0
1,0,0,0,0
0,1,0,0,0
0,1,0,0,0
0,1,0,0,0
3,19,2,18,58
3,30,15,7,0
0,1,0,0,0
0,0,0,0,1
0,1,0,0,0
2,0,0,0,0
1,0,0,0,0
0,1,0,0,0
0,0,1,0,0
1,37,16,37,40
0,4,0,1,3
0,3,2,0,0
12,9,2,13,40
1,0,0,0,0
0,1,0,0,0
0,0,0,0,1
1,0,0,0,0
0,1,0,0,0
0,0,0,1,0
2,0,0,19,0
1,7,1,20,571
1,3,2,2,5
0,0,0,1,0
0,0,0,2,0
5,0,0,0,0
0,0,0,1,1
0,0,0,1,0
0,1,0,0,0
0,1,0,0,0
0,8,0,7,0
0,0,0,0,3
0,1,0,0,0
0,0,0,0,1
0,0,0,1,0
0,0,0,3,0
0,0,0,1,0
0,0,1,0,0
0,1,0,0,0
0,5,0,24,5
0,0,1,0,0
0,1,0,0,0
0,0,1,0,0
0,0,0,1,0
0,0,1,0,2
0,4,1,2,0
0,2,3,5,0
1,0,0,0,1
0,0,0,4,0
0,0,4,0,0
0,0,0,2,0
1,4,0,15,1
1,1,0,1,1
3,0,0,0,0
1,0,0,0,0
0,0,0,1,0
0,1,0,0,0
0,1,0,0,0
1,1,0,0,1
29,0,0,0,0
0,7,1,23,3
59,0,0,9,8
0,6,0,0,0
0,1,0,0,0
0,0,0,1,0
0,0,0,1,0
119,268,45,185,57
0,1,0,0,1
0,0,0,1,0
0,1,0,0,0
0,4,0,1,2
0,1,0,0,0
6,30,7,9,6
0,1,0,1,1
0,0,0,1,0
1,9,4,7,2
0,0,0,1,0
2,0,0,1,0
0,0,0,0,1
0,1,0,0,0
1,0,0,0,0
0,0,3,0,0
0,0,0,1,0
0,1,0,0,0
0,2,2,5,0
0,0,0,0,1
1,7,4,7,0
15,4,1,2,4
1,0,0,0,0
1,6,42,1,0
25,137,59,36,21
0,1,0,3,0
0,0,0,1,0
0,0,0,1,0
0,9,140,16,0
5,1,0,0,0
2,0,0,0,0
0,1,0,0,0
0,0,0,1,0
0,0,0,1,0
1,0,0,0,0
36,22,6,10,23
0,2,0,0,0
0,0,0,1,0
0,1,0,0,0
0,1,0,0,0
0,1,0,0,0
0,0,0,1,0
30,29,17,15,5
0,0,1,1,0
0,2,0,0,4
1,0,0,0,0
1,0,0,0,0
0,0,3,0,0
0,7,0,5,0
0,0,0,0,1
1,4,4,1,0
0,0,0,1,1
5,12,14,1,5
0,1,0,0,0
0,0,1,0,0
0,0,0,0,1
0,1,0,0,0
0,1,0,0,0
1,0,0,0,0
0,13,0,0,0
1,2,0,0,4
1,0,1,3,0
0,0,0,0,1
0,7,1,62,5
0,0,0,1,0
4,0,5,0,0
0,0,0,2,0
0,0,0,0,1
0,1,0,8,0
2,9,6,7,8
0,0,1,0,11
0,0,1,0,0
0,1,0,1,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
1,8,0,3,53
2,3,2,3,7
0,1,0,0,0
1,0,0,0,0
50,15,23,21,55
1,0,0,0,0
0,0,0,1,0
0,1,0,0,0
0,31,2,3,0
0,11,1,9,4
0,2,0,3,50
90,33,1,81,36
1,0,0,0,0
0,0,0,1,0
0,1,0,0,0
1,0,0,0,0
0,9,7,0,0
0,2,0,0,0
0,5,1,2,0
1,60,15,35,2
0,0,1,0,0
0,1,0,0,0
0,0,1,0,0
0,0,0,1,0
148,75,43,492,70
0,4,0,0,0
0,0,1,0,0
86,32,7,14,11
0,0,1,0,0
70,78,17,106,17
3,52,7,52,3
0,0,0,0,1
0,1,0,0,0
1,0,1,0,0
0,1,0,0,0
0,0,0,1,0
0,1,0,0,0
0,0,12,0,0
1,1,13,5,1
4,306,2,99,1
3,0,0,0,0
2,8,0,4,5
1,3,7,8,2
0,0,0,1,0
0,1,0,0,0
0,1,0,0,0
2,1,0,0,0
4,0,1,2,0
0,10,0,4,0
0,1,0,0,0
0,1,0,0,0
0,1,0,0,0
0,1,0,0,0
18,30,44,31,9
0,5,0,0,0
1,1,1,0,0
0,1,0,0,0
0,1,0,1,3
1,1,1,0,0
1,1,1,0,0
0,3,0,0,0
0,0,0,2,0
0,0,0,1,0
0,1,1,0,0
0,0,1,0,0
0,0,0,1,0
1,0,0,0,0
0,0,0,1,0
0,2,0,0,0
0,5,0,0,0
0,7,1,3,8
8,0,0,0,0
0,1,0,0,0
1,19,21,9,2
10,14,5,12,2
2,1,0,1,0
0,2,0,0,0
0,1,0,0,0
0,1,0,0,0
0,0,0,1,0
0,0,0,1,0
0,0,6,0,0
0,0,2,0,0
1,0,0,1,0
0,0,1,0,0
0,1,0,0,1
1,0,0,0,0
0,0,1,0,0
1,0,0,0,0
3,46,7,41,22
0,0,1,0,0
0,2,0,0,0
0,0,0,1,0
9,0,0,1,0
1,0,0,0,0
1,0,0,0,0
0,4,0,0,0
6,41,0,6,0
0,1,0,0,0
0,0,0,1,0
0,2,0,0,0
5,0,0,8,2
0,0,1,0,0
6,63,65,27,494
65,25,9,66,63
13,24,3,14,17
0,0,3,0,0
2,0,0,0,0
0,1,0,0,0
0,0,1,0,0
2,7,0,11,79
0,0,1,2,0
0,0,0,0,4
2,0,0,0,0
3,3,0,2,0
0,2,0,0,0
1,0,0,0,0
2,2,0,12,1
0,0,0,0,1
0,0,1,0,4
0,2,1,0,0
0,0,0,1,3
0,0,1,0,0
2,4,1,1,0
6,38,10,16,0
0,1,0,0,0
0,0,0,1,0
1,0,0,0,0
0,5,1,0,1
0,0,0,1,0
85,38,22,69,50
2,0,0,0,0
0,0,0,0,1
0,1,0,0,0
0,1,0,0,0
0,1,3,0,0
2,0,0,0,0
6,1,7,0,0
20,45,11,38,23
0,0,1,1,0
0,0,0,1,0
0,1,0,0,0
0,1,0,0,0
0,0,2,1,0
0,0,0,1,0
1,1,0,0,0
0,0,0,0,1
0,0,0,0,1
0,0,0,47,645
1,0,0,8,0
88,246,76,143,42
13,2,0,0,0
0,1,0,1,0
0,1,0,0,1
0,0,1,0,0
1,12,17,6,1
0,1,0,0,0
0,2,0,2,0
0,0,0,1,0
26,378,3,862,200
48,80,25,2,12
0,3,0,1,0
0,5,0,18,76
0,0,1,2,3
1,3,0,5,0
1,1,0,0,0
1,6,1,7,18
0,2,0,0,0
0,0,1,0,0
1,0,0,0,0
1,0,0,0,0
39,349,18,26,0
0,0,0,0,1
1,3,2,2,0
0,1,0,0,0
1,0,0,0,0
0,0,0,1,0
1,8,4,0,0
0,0,0,3,0
0,0,0,1,0
1,5,0,3,0
0,1,2,1,1
1,0,0,0,0
1,0,0,0,0
0,9,6,2,2
0,0,0,1,0
0,1,0,0,0
0,0,0,0,1
0,0,0,2,0
6,119,20,73,21
1,17,10,2,3
0,0,0,4,0
1,0,0,0,0
0,0,0,1,0
0,0,0,2,0
1,0,0,0,0
4,5,0,3,0
0,1,0,9,0
9,0,8,2,0
2,1,1,11,3
2,4,1,1,2
1,9,0,1,0
0,0,0,10,5
4,0,0,0,0
0,0,1,0,0
0,3,0,0,0
0,1,0,0,0
0,0,3,0,0
0,1,0,0,0
6,0,0,0,0
0,1,0,0,0
0,7,0,6,4
0,0,2,0,0
0,1,0,0,0
0,1,0,0,0
0,0,0,0,12
0,0,1,0,0
31,30,11,38,8
0,0,0,1,0
0,4,0,0,0
0,0,0,0,1
2,0,0,0,0
1,0,0,0,0
0,0,1,0,0
0,1,0,0,0
1,0,0,0,0
1,0,0,0,0
1,7,0,9,25
0,1,0,0,0
0,0,0,1,0
0,2,3,1,0
1,0,0,0,0
0,0,1,0,0
0,2,0,6,5
0,1,0,3,0
3,0,1,13,0
0,0,0,0,2
0,1,0,0,0
0,0,0,1,0
1,0,0,0,0
0,1,0,0,0
0,0,1,0,0
0,0,3,0,0
0,6,1,2,0
7,2,6,2,0
5,5,0,2,2
1,0,0,2,0
0,0,0,0,1
0,0,0,0,1
0,0,1,1,0
2,12,10,11,1
0,0,0,1,1
0,4,0,3,2
0,21,0,0,0
0,0,1,1,0
0,0,1,0,0
0,5,1,0,0
1,0,0,0,0
0,0,0,0,1
1,0,0,0,3
0,1,0,0,0
0,26,2,36,2
0,0,3,2,0
2,3,2,4,6
0,3,0,1,1
1,0,0,0,0
0,0,0,1,0
0,0,0,1,0
0,0,0,1,0
0,1,0,0,0
1,0,0,0,0
0,3,1,0,0
0,0,0,0,2
0,1,0,0,0
0,1,0,2,1
0,0,0,1,0
0,0,0,1,0
23,225,13,147,29
0,1,0,0,0
0,3,0,3,1
0,0,0,1,0
1,0,0,0,0
0,0,0,1,1
0,2,0,25,0
1,0,0,0,0
4,3,0,5,2
0,0,0,1,0
0,1,0,1,0
0,0,1,0,0
0,1,0,0,0
0,0,0,1,0
0,5,1,9,2
4,0,1,0,0
1,0,0,0,0
0,1,13,0,0
1,0,0,0,0
9,14,1,4,0
1,0,0,0,0
0,0,1,0,0
0,3,11,0,0
0,0,0,0,1
0,2,0,0,0
0,0,0,0,1
2,0,0,0,0
0,0,0,0,17
0,1,4,6,1
0,0,0,1,0
0,2,0,0,9
0,0,1,0,0
0,0,2,1,0
5,1,0,0,0
3,0,0,0,0
1,0,0,0,0
0,0,0,1,0
4,1,0,0,0
0,1,0,0,1
0,13,4,14,3
0,10,1,5,8
0,0,1,0,0
0,1,0,0,0
0,2,0,0,0
2,9,0,8,0
4,2,0,1,0
5,10,1,6,1
0,1,1,0,0
0,0,1,0,0
0,1,0,0,0
1,0,0,0,0
0,0,0,1,1
0,1,0,0,0
0,0,1,0,0
0,1,0,0,0
0,1,0,0,0
0,10,0,2,9
1,0,0,0,0
0,12,0,0,0
0,1,0,1,0
1,3,4,2,0
1,0,0,0,0
1,0,0,0,0
0,0,0,1,0
0,0,0,0,1
0,1,0,0,0
0,1,0,0,0
0,0,0,1,1
0,5,2,4,0
0,0,0,1,0
2,2,1,1,0
0,0,0,0,4
0,4,0,0,0
8,5,0,8,48
0,1,0,0,0
0,0,0,1,0
1,0,0,0,0
0,0,0,1,0
4,0,0,0,0
0,0,1,0,0
1,0,0,0,0
3,0,1,0,0
0,1,0,0,0
0,0,1,0,0
0,2,0,0,0
1,0,0,0,0
0,0,0,1,0
0,139,9,1,3
0,0,0,1,0
0,1,0,0,0
0,0,0,2,0
5,0,0,0,0
0,0,3,0,0
0,5,0,0,0
0,1,2,0,0
0,0,1,0,0
0,1,0,0,0
0,0,0,1,0
0,3,0,0,0
0,3,0,0,0
1,0,2,0,0
0,3,0,0,0
0,1,0,3,0
1,4,0,13,8
0,0,1,0,0
2,0,0,0,0
71,27,10,18,282
1,0,0,0,0
0,0,14,0,0
1,0,0,0,0
42,7,0,1,1
6,37,20,40,7
5,8,2,1,0
0,0,0,1,0
1,0,0,0,0
0,0,0,0,1
0,1,0,3,1
0,0,0,1,0
0,0,1,0,0
0,1,0,0,0
0,0,2,0,1
0,0,7,0,0
68,111,53,78,83
0,0,0,0,2
0,4,0,0,0
1,0,0,0,0
0,1,0,0,0
1,0,0,0,0
1,0,0,0,0
1,0,0,0,0
7,0,0,0,0
0,0,0,1,1
0,1,0,0,0
1,18,12,17,3
0,2,0,0,1
0,0,0,4,2
1,0,0,0,0
86,76,122,99,93
0,0,0,0,2
0,0,1,0,3
0,0,0,1,0
0,18,1,24,0
0,0,0,0,1
6,4,0,13,3
0,0,2,0,1
0,1,0,0,0
0,0,0,0,1
0,2,0,0,0
1,0,0,0,0
2,26,4,17,2
0,0,0,0,2
0,1,0,0,0
0,2,0,0,0
0,0,0,1,0
53,3,22,16,9
0,0,1,0,0
0,0,0,3,0
1,2,0,0,0
0,0,0,0,1
0,11,2,2,9
0,0,0,0,1
0,6,0,2,0
0,0,1,0,0
0,1,0,0,0
0,0,1,0,0
1,6,0,0,0
0,0,0,1,0
8,24,5,15,6
0,0,0,1,0
0,2,0,0,0
0,0,0,0,2
0,0,2,0,0
0,0,0,1,0
2,1,0,5,0
7,4,0,10,1
533,784,385,795,1756
0,0,0,0,1
1,0,0,0,0
0,0,0,1,0
0,1,0,0,0
1,0,0,0,0
4,1,0,2,0
0,2,3,0,0
0,0,0,0,1
0,1,1,0,0
2,0,0,0,0
0,1,0,0,0
1,3,2,0,0
0,0,0,1,0
1,0,0,0,0
0,7,0,2,0
0,0,0,0,2
0,1,0,0,0
0,31,2,2,0
18,52,7,8,2
0,0,0,1,0
0,0,2,0,0
2,0,0,0,0
0,0,1,0,0
2,2,0,0,0
0,0,1,0,0
3,10,2,4,20
0,1,0,0,0
3,0,0,0,0
0,0,1,0,0
2,2,0,0,0
1,1,0,3,0
2,0,0,0,17
0,0,0,1,0
0,1,0,3,1
0,0,0,1,0
1,0,0,1,0
0,1,0,0,0
0,2,6,0,0
1,0,0,0,0
4,10,3,8,5
0,7,2,0,2
0,1,0,0,0
0,1,0,0,1
0,1,0,0,0
4,9,0,2,1
0,0,0,1,0
4,49,20,56,9
0,1,0,0,0
1,1,0,0,0
0,1,0,2,1
0,0,0,1,0
0,0,1,0,0
1,0,0,0,0
0,2,0,2,0
3,0,4,1,0
2,7,0,1,0
0,0,0,0,1
0,1,0,0,0
0,0,0,2,0
0,1,0,0,0
0,0,0,1,0
7,0,0,0,0
0,0,0,1,0
46,89,17,42,6
1,12,4,18,42
0,5,0,0,0
1,0,0,0,0
1,0,0,0,0
2,100,18,50,48
3,0,0,0,0
0,0,0,2,0
0,0,1,0,0
7,5,1,4,0
6,18,1,11,113
0,0,0,0,1
1,0,0,0,0
0,0,1,0,0
0,0,0,1,0
0,1,0,0,0
1,0,0,0,0
0,0,0,0,1
0,1,0,0,0
91,173,27,205,130
0,0,0,1,0
0,0,7,6,0
0,1,0,1,0
113,252,44,209,174
0,1,0,0,0
0,0,0,2,0
0,1,0,0,0
0,110,2,31,4
7,6,2,4,2
0,0,0,0,1
1,0,0,0,0
1,0,1,4,1
0,1,0,0,0
0,5,0,0,0
0,0,0,1,0
0,0,2,1,0
1,5,0,0,0
0,1,0,0,1
3,0,0,0,0
0,1,0,0,0
0,0,1,0,0
0,0,0,0,1
0,1,0,0,0
0,4,2,1,0
0,0,0,1,0
1,0,0,0,0
0,1,0,0,0
1,0,0,0,0
0,4,0,1,0
0,1,0,0,0
0,5,2,0,0
0,2,3,1,0
0,0,1,1,0
0,0,0,1,0
0,1,0,2,1
79,773,105,179,29
0,17,3,15,34
0,1,0,0,0
0,1,0,0,1
3,2,1,0,3
7,0,0,0,0
0,0,0,1,0
0,7,0,1,0
0,0,0,5,0
0,0,0,0,1
0,0,0,1,0
0,0,0,0,1
0,0,0,1,0
0,0,1,0,0
1,23,12,37,6
1,3,2,0,0
0,2,0,0,0
1,0,0,0,0
0,0,0,1,0
0,0,0,1,0
0,1,0,0,0
